"i","j","chi_base_u10_tp","chi_samp_u10_tp","chi_ht_u10_tp","chi_base_u10_mslp","chi_samp_u10_mslp","chi_ht_u10_mslp","chi_base_tp_mslp","chi_samp_tp_mslp","chi_ht_tp_mslp","chi_base_u10_spatial","chi_samp_u10_spatial","chi_ht_u10_spatial","chi_base_tp_spatial","chi_samp_tp_spatial","chi_ht_tp_spatial","chi_base_mslp_spatial","chi_samp_mslp_spatial","chi_ht_mslp_spatial"
3814,3682,0.517241379310345,0.56043956043956,0.291208791208791,0.517241379310345,0.505494505494506,0.373626373626374,0.482758620689655,0.615384615384615,0.357142857142857,0.620689655172414,0.774725274725275,0.489010989010989,0.689655172413793,0.752747252747253,0.483516483516484,0.862068965517241,0.813186813186813,0.593406593406594
2812,2879,0.551724137931034,0.576923076923077,0.412087912087912,0.310344827586207,0.489010989010989,0.258241758241758,0.482758620689655,0.620879120879121,0.351648351648352,0.655172413793104,0.813186813186813,0.521978021978022,0.689655172413793,0.758241758241758,0.384615384615385,0.793103448275862,0.835164835164835,0.576923076923077
752,1064,0.517241379310345,0.664835164835165,0.467032967032967,0.551724137931034,0.675824175824176,0.598901098901099,0.448275862068966,0.582417582417582,0.516483516483517,0.551724137931034,0.571428571428572,0.532967032967033,0.517241379310345,0.631868131868132,0.406593406593407,0.793103448275862,0.697802197802198,0.648351648351648
1357,474,0.586206896551724,0.576923076923077,0.335164835164835,0.655172413793104,0.71978021978022,0.43956043956044,0.620689655172414,0.587912087912088,0.379120879120879,0.310344827586207,0.340659340659341,0.258241758241758,0.310344827586207,0.269230769230769,0.362637362637363,0.413793103448276,0.472527472527473,0.351648351648352
2304,1059,0.482758620689655,0.692307692307692,0.450549450549451,0.344827586206897,0.445054945054945,0.335164835164835,0.482758620689655,0.554945054945055,0.401098901098901,0.172413793103448,0.17032967032967,0.17032967032967,0.172413793103448,0.181318681318681,0.0604395604395604,0.241379310344828,0.159340659340659,0.0274725274725275
956,3686,0.551724137931034,0.659340659340659,0.368131868131868,0.448275862068966,0.642857142857143,0.428571428571429,0.379310344827586,0.510989010989011,0.307692307692308,NA,0.181318681318681,0.0494505494505495,0.241379310344828,0.181318681318681,0.274725274725275,0.137931034482759,0.291208791208791,0.032967032967033
2439,378,0.689655172413793,0.835164835164835,0.395604395604396,0.689655172413793,0.703296703296703,0.384615384615385,0.586206896551724,0.675824175824176,0.258241758241758,0.137931034482759,0.115384615384615,0.307692307692308,0.137931034482759,0.175824175824176,0.225274725274725,0.413793103448276,0.247252747252747,0.32967032967033
2237,319,0.586206896551724,0.703296703296703,0.368131868131868,0.586206896551724,0.571428571428572,0.379120879120879,0.586206896551724,0.587912087912088,0.379120879120879,0.275862068965517,0.285714285714286,0.302197802197802,0.103448275862069,0.197802197802198,0.412087912087912,0.379310344827586,0.368131868131868,0.263736263736264
3704,1378,0.413793103448276,0.412087912087912,0.313186813186813,0.413793103448276,0.516483516483517,0.384615384615385,0.724137931034483,0.703296703296703,0.302197802197802,0.344827586206897,0.274725274725275,0.258241758241758,0.172413793103448,0.181318681318681,0.247252747252747,0.206896551724138,0.208791208791209,0.269230769230769
2397,2505,0.586206896551724,0.587912087912088,0.456043956043956,0.689655172413793,0.758241758241758,0.456043956043956,0.620689655172414,0.653846153846154,0.516483516483517,0.310344827586207,0.406593406593407,0.340659340659341,0.310344827586207,0.307692307692308,0.373626373626374,0.517241379310345,0.510989010989011,0.285714285714286
3984,4026,0.379310344827586,0.445054945054945,0.285714285714286,0.482758620689655,0.626373626373626,0.208791208791209,0.413793103448276,0.467032967032967,0.505494505494506,0.344827586206897,0.296703296703297,0.186813186813187,NA,0.181318681318681,0.357142857142857,0.551724137931034,0.456043956043956,0.373626373626374
146,1879,0.551724137931034,0.78021978021978,0.483516483516484,0.689655172413793,0.851648351648352,0.467032967032967,0.689655172413793,0.758241758241758,0.472527472527473,0.172413793103448,0.126373626373626,0.208791208791209,0.206896551724138,0.126373626373626,0.302197802197802,0.137931034482759,0.137362637362637,0.120879120879121
3284,2365,0.482758620689655,0.71978021978022,0.505494505494506,0.517241379310345,0.637362637362637,0.489010989010989,0.413793103448276,0.664835164835165,0.412087912087912,0.275862068965517,0.252747252747253,0.181318681318681,0.275862068965517,0.247252747252747,0.230769230769231,0.379310344827586,0.467032967032967,0.225274725274725
3031,2617,0.620689655172414,0.796703296703297,0.357142857142857,0.655172413793104,0.714285714285714,0.483516483516484,0.620689655172414,0.692307692307692,0.346153846153846,NA,0.131868131868132,0.192307692307692,0.172413793103448,0.197802197802198,0.131868131868132,0.344827586206897,0.357142857142857,0.28021978021978
2324,1853,0.586206896551724,0.703296703296703,0.428571428571429,0.655172413793104,0.763736263736264,0.598901098901099,0.655172413793104,0.730769230769231,0.576923076923077,0.103448275862069,0.17032967032967,0.120879120879121,0.206896551724138,0.230769230769231,0.274725274725275,0.241379310344828,0.32967032967033,0.28021978021978
1299,3030,0.448275862068966,0.54945054945055,0.302197802197802,0.586206896551724,0.697802197802198,0.456043956043956,0.482758620689655,0.598901098901099,0.423076923076923,0.344827586206897,0.362637362637363,0.296703296703297,0.241379310344828,0.21978021978022,0.236263736263736,0.137931034482759,0.236263736263736,0.197802197802198
2112,498,0.517241379310345,0.703296703296703,0.434065934065934,0.310344827586207,0.467032967032967,0.318681318681319,0.413793103448276,0.538461538461539,0.373626373626374,0.241379310344828,0.318681318681319,0.318681318681319,0.137931034482759,0.142857142857143,0.208791208791209,0.344827586206897,0.307692307692308,0.153846153846154
3834,1651,0.379310344827586,0.258241758241758,0.192307692307692,0.413793103448276,0.302197802197802,0.175824175824176,0.655172413793104,0.708791208791209,0.527472527472527,0.241379310344828,0.153846153846154,0.126373626373626,0.241379310344828,0.164835164835165,0.0934065934065934,0.310344827586207,0.269230769230769,0.208791208791209
2009,3238,0.482758620689655,0.626373626373626,0.32967032967033,0.586206896551724,0.730769230769231,0.483516483516484,0.689655172413793,0.752747252747253,0.587912087912088,0.344827586206897,0.423076923076923,0.285714285714286,0.310344827586207,0.340659340659341,0.142857142857143,0.310344827586207,0.373626373626374,0.225274725274725
1738,3184,0.551724137931034,0.675824175824176,0.39010989010989,0.724137931034483,0.741758241758242,0.56043956043956,0.517241379310345,0.626373626373626,0.434065934065934,NA,0.159340659340659,0.0274725274725275,0.172413793103448,0.21978021978022,0.214285714285714,0.103448275862069,0.104395604395604,0.10989010989011
134,3536,0.517241379310345,0.763736263736264,0.5,0.689655172413793,0.82967032967033,0.478021978021978,0.620689655172414,0.741758241758242,0.54945054945055,0.103448275862069,0.0549450549450549,0.159340659340659,0.275862068965517,0.104395604395604,0.148351648351648,0.103448275862069,0.0494505494505495,0.0769230769230769
354,601,0.448275862068966,0.593406593406594,0.417582417582418,0.551724137931034,0.758241758241758,0.60989010989011,0.379310344827586,0.56043956043956,0.384615384615385,0.517241379310345,0.565934065934066,0.43956043956044,0.517241379310345,0.615384615384615,0.351648351648352,0.655172413793104,0.681318681318681,0.571428571428572
3266,3589,0.482758620689655,0.626373626373626,0.351648351648352,0.448275862068966,0.67032967032967,0.346153846153846,0.551724137931034,0.686813186813187,0.412087912087912,0.586206896551724,0.785714285714286,0.510989010989011,0.862068965517241,0.840659340659341,0.516483516483517,0.793103448275862,0.879120879120879,0.67032967032967
1426,1491,0.448275862068966,0.582417582417582,0.434065934065934,0.586206896551724,0.708791208791209,0.489010989010989,0.551724137931034,0.593406593406594,0.362637362637363,0.896551724137931,0.934065934065934,0.763736263736264,0.896551724137931,0.89010989010989,0.714285714285714,0.896551724137931,0.945054945054945,0.884615384615385
1492,1031,0.482758620689655,0.587912087912088,0.445054945054945,0.517241379310345,0.703296703296703,0.510989010989011,0.586206896551724,0.659340659340659,0.456043956043956,0.344827586206897,0.32967032967033,0.236263736263736,0.310344827586207,0.21978021978022,0.148351648351648,0.344827586206897,0.313186813186813,0.241758241758242
1059,3663,0.517241379310345,0.554945054945055,0.43956043956044,0.551724137931034,0.692307692307692,0.54945054945055,0.413793103448276,0.681318681318681,0.373626373626374,0.206896551724138,0.148351648351648,0.258241758241758,0.172413793103448,0.0879120879120879,0.197802197802198,0.206896551724138,0.126373626373626,0.164835164835165
2028,2351,0.517241379310345,0.510989010989011,0.39010989010989,0.551724137931034,0.637362637362637,0.510989010989011,0.551724137931034,0.576923076923077,0.532967032967033,0.724137931034483,0.697802197802198,0.521978021978022,0.655172413793104,0.67032967032967,0.406593406593407,0.793103448275862,0.692307692307692,0.56043956043956
1719,4017,0.413793103448276,0.565934065934066,0.565934065934066,0.724137931034483,0.664835164835165,0.494505494505495,0.413793103448276,0.521978021978022,0.538461538461539,0.241379310344828,0.175824175824176,0.186813186813187,0.275862068965517,0.0879120879120879,0.159340659340659,0.241379310344828,0.351648351648352,0.115384615384615
1479,1548,0.448275862068966,0.681318681318681,0.357142857142857,0.724137931034483,0.703296703296703,0.494505494505495,0.482758620689655,0.604395604395604,0.384615384615385,0.689655172413793,0.807692307692308,0.467032967032967,0.655172413793104,0.648351648351648,0.412087912087912,0.862068965517241,0.802197802197802,0.642857142857143
3621,385,0.517241379310345,0.565934065934066,0.373626373626374,0.448275862068966,0.576923076923077,0.478021978021978,0.448275862068966,0.571428571428572,0.368131868131868,NA,0.0494505494505495,0.296703296703297,0.103448275862069,0.0164835164835165,0.252747252747253,NA,0.043956043956044,0.203296703296703
3925,4085,0.344827586206897,0.494505494505495,0.357142857142857,0.379310344827586,0.593406593406594,0.423076923076923,0.310344827586207,0.5,0.401098901098901,0.379310344827586,0.368131868131868,0.208791208791209,0.103448275862069,0.192307692307692,0.247252747252747,0.586206896551724,0.445054945054945,0.164835164835165
1284,565,0.551724137931034,0.697802197802198,0.5,0.655172413793104,0.741758241758242,0.582417582417582,0.586206896551724,0.60989010989011,0.428571428571429,0.103448275862069,0.043956043956044,0.0824175824175824,0.137931034482759,0.115384615384615,0.0879120879120879,0.206896551724138,0.120879120879121,0.241758241758242
657,787,0.482758620689655,0.692307692307692,0.406593406593407,0.655172413793104,0.796703296703297,0.494505494505495,0.551724137931034,0.736263736263736,0.472527472527473,0.862068965517241,0.769230769230769,0.714285714285714,0.724137931034483,0.802197802197802,0.576923076923077,0.862068965517241,0.840659340659341,0.796703296703297
3016,2038,0.551724137931034,0.642857142857143,0.554945054945055,0.517241379310345,0.675824175824176,0.335164835164835,0.620689655172414,0.747252747252747,0.274725274725275,0.172413793103448,0.214285714285714,0.0494505494505495,0.206896551724138,0.247252747252747,0.0494505494505495,0.275862068965517,0.296703296703297,0.230769230769231
3230,1461,0.620689655172414,0.598901098901099,0.340659340659341,0.586206896551724,0.604395604395604,0.368131868131868,0.551724137931034,0.675824175824176,0.269230769230769,0.103448275862069,0.192307692307692,0.28021978021978,0.103448275862069,0.120879120879121,0.208791208791209,0.137931034482759,0.230769230769231,0.0549450549450549
3517,151,0.482758620689655,0.532967032967033,0.247252747252747,0.379310344827586,0.478021978021978,0.318681318681319,0.344827586206897,0.554945054945055,0.340659340659341,NA,0.0274725274725275,0.291208791208791,NA,0.0769230769230769,0.175824175824176,0.103448275862069,0.0824175824175824,0.131868131868132
1442,3075,0.620689655172414,0.587912087912088,0.43956043956044,0.724137931034483,0.714285714285714,0.60989010989011,0.551724137931034,0.593406593406594,0.412087912087912,0.172413793103448,0.208791208791209,0.186813186813187,0.137931034482759,0.225274725274725,0.153846153846154,0.333333333333333,0.230769230769231,0.236263736263736
2468,1266,0.413793103448276,0.450549450549451,0.258241758241758,0.551724137931034,0.664835164835165,0.472527472527473,0.551724137931034,0.587912087912088,0.494505494505495,0.172413793103448,0.181318681318681,0.21978021978022,0.241379310344828,0.104395604395604,0.307692307692308,0.241379310344828,0.313186813186813,0.230769230769231
3826,509,0.344827586206897,0.505494505494506,0.236263736263736,0.517241379310345,0.532967032967033,0.269230769230769,0.517241379310345,0.587912087912088,0.527472527472527,0.206896551724138,0.181318681318681,0.241758241758242,0.172413793103448,0.164835164835165,0.21978021978022,0.310344827586207,0.214285714285714,0.291208791208791
1007,2018,0.517241379310345,0.587912087912088,0.373626373626374,0.655172413793104,0.71978021978022,0.510989010989011,0.551724137931034,0.527472527472527,0.505494505494506,0.275862068965517,0.258241758241758,0.274725274725275,0.172413793103448,0.159340659340659,0.104395604395604,0.448275862068966,0.406593406593407,0.296703296703297
4048,818,0.413793103448276,0.461538461538462,0.181318681318681,0.551724137931034,0.637362637362637,0.28021978021978,0.413793103448276,0.489010989010989,0.357142857142857,0.241379310344828,0.175824175824176,0.181318681318681,0.275862068965517,0.0714285714285714,0.296703296703297,0.241379310344828,0.203296703296703,0.021978021978022
3918,3212,0.379310344827586,0.434065934065934,0.252747252747253,0.448275862068966,0.653846153846154,0.131868131868132,0.413793103448276,0.516483516483517,0.521978021978022,0.689655172413793,0.692307692307692,0.450549450549451,0.724137931034483,0.725274725274725,0.225274725274725,0.758620689655172,0.791208791208791,0.538461538461539
1204,1570,0.517241379310345,0.576923076923077,0.494505494505495,0.689655172413793,0.725274725274725,0.565934065934066,0.517241379310345,0.54945054945055,0.472527472527473,0.172413793103448,0.258241758241758,0.291208791208791,0.172413793103448,0.247252747252747,0.032967032967033,0.310344827586207,0.39010989010989,0.192307692307692
3466,3265,0.551724137931034,0.565934065934066,0.412087912087912,0.586206896551724,0.664835164835165,0.197802197802198,0.482758620689655,0.642857142857143,0.615384615384615,0.655172413793104,0.785714285714286,0.395604395604396,0.827586206896552,0.813186813186813,0.412087912087912,0.827586206896552,0.879120879120879,0.703296703296703
3835,1422,0.413793103448276,0.186813186813187,0.43956043956044,0.379310344827586,0.225274725274725,0.192307692307692,0.655172413793104,0.697802197802198,0.428571428571429,0.172413793103448,0.32967032967033,0.214285714285714,0.172413793103448,0.214285714285714,0.258241758241758,0.241379310344828,0.0934065934065934,0.263736263736264
1007,3072,0.517241379310345,0.587912087912088,0.335164835164835,0.655172413793104,0.71978021978022,0.521978021978022,0.551724137931034,0.527472527472527,0.461538461538462,0.310344827586207,0.252747252747253,0.368131868131868,0.275862068965517,0.236263736263736,0.214285714285714,0.344827586206897,0.285714285714286,0.252747252747253
2773,3097,0.655172413793104,0.741758241758242,0.401098901098901,0.551724137931034,0.769230769230769,0.532967032967033,0.533333333333333,0.681318681318681,0.412087912087912,0.724137931034483,0.851648351648352,0.362637362637363,0.666666666666667,0.703296703296703,0.252747252747253,0.862068965517241,0.818681318681319,0.587912087912088
1678,1316,0.586206896551724,0.582417582417582,0.450549450549451,0.758620689655172,0.747252747252747,0.543956043956044,0.517241379310345,0.593406593406594,0.401098901098901,0.172413793103448,0.203296703296703,0.225274725274725,0.137931034482759,0.0934065934065934,0.274725274725275,0.206896551724138,0.236263736263736,0.164835164835165
3472,690,0.586206896551724,0.642857142857143,0.373626373626374,0.586206896551724,0.637362637362637,0.406593406593407,0.379310344827586,0.615384615384615,0.494505494505495,0.206896551724138,0.10989010989011,0.252747252747253,0.241379310344828,0.0604395604395604,0.0879120879120879,0.206896551724138,0.159340659340659,0.104395604395604
3711,3601,0.310344827586207,0.615384615384615,0.137362637362637,0.344827586206897,0.472527472527473,0.296703296703297,0.379310344827586,0.593406593406594,0.324175824175824,0.172413793103448,0.21978021978022,0.0714285714285714,0.241379310344828,0.0714285714285714,0.181318681318681,0.482758620689655,0.483516483516484,0.230769230769231
2251,1732,0.655172413793104,0.714285714285714,0.467032967032967,0.724137931034483,0.736263736263736,0.472527472527473,0.551724137931034,0.648351648351648,0.384615384615385,0.620689655172414,0.571428571428572,0.478021978021978,0.551724137931034,0.483516483516484,0.236263736263736,0.551724137931034,0.582417582417582,0.395604395604396
3651,3254,0.448275862068966,0.494505494505495,0.478021978021978,0.517241379310345,0.708791208791209,0.467032967032967,0.517241379310345,0.598901098901099,0.346153846153846,0.206896551724138,0.181318681318681,NA,0.206896551724138,0.0824175824175824,0.412087912087912,0.310344827586207,0.28021978021978,0.115384615384615
2525,314,0.620689655172414,0.582417582417582,0.412087912087912,0.724137931034483,0.758241758241758,0.516483516483517,0.551724137931034,0.626373626373626,0.505494505494506,0.206896551724138,0.247252747252747,0.307692307692308,NA,0.181318681318681,0.208791208791209,0.172413793103448,0.285714285714286,0.252747252747253
1007,1411,0.517241379310345,0.587912087912088,0.346153846153846,0.655172413793104,0.71978021978022,0.527472527472527,0.551724137931034,0.527472527472527,0.494505494505495,NA,0.0604395604395604,0.0879120879120879,0.103448275862069,0.0549450549450549,0.0714285714285714,0.206896551724138,0.126373626373626,0.236263736263736
1872,1063,0.620689655172414,0.626373626373626,0.450549450549451,0.655172413793104,0.741758241758242,0.472527472527473,0.551724137931034,0.648351648351648,0.406593406593407,0.137931034482759,0.137362637362637,0.274725274725275,0.137931034482759,0.0769230769230769,0.208791208791209,0.206896551724138,0.17032967032967,0.214285714285714
2146,1975,0.551724137931034,0.593406593406594,0.412087912087912,0.655172413793104,0.675824175824176,0.423076923076923,0.448275862068966,0.67032967032967,0.285714285714286,0.172413793103448,0.148351648351648,0.258241758241758,0.310344827586207,0.153846153846154,0.263736263736264,0.206896551724138,0.247252747252747,0.269230769230769
505,211,0.448275862068966,0.620879120879121,0.357142857142857,0.482758620689655,0.67032967032967,0.461538461538462,0.275862068965517,0.554945054945055,0.362637362637363,NA,0.0494505494505495,0.225274725274725,NA,0.126373626373626,0.104395604395604,0.206896551724138,0.0989010989010989,0.0769230769230769
1652,54,0.448275862068966,0.565934065934066,0.445054945054945,0.620689655172414,0.67032967032967,0.538461538461539,0.551724137931034,0.587912087912088,0.445054945054945,0.448275862068966,0.467032967032967,0.461538461538462,0.310344827586207,0.307692307692308,0.269230769230769,0.310344827586207,0.395604395604396,0.225274725274725
3100,2499,0.655172413793104,0.659340659340659,0.445054945054945,0.586206896551724,0.675824175824176,0.478021978021978,0.551724137931034,0.741758241758242,0.417582417582418,0.379310344827586,0.593406593406594,0.192307692307692,0.413793103448276,0.467032967032967,0.230769230769231,0.517241379310345,0.532967032967033,0.285714285714286
3693,1208,0.482758620689655,0.5,0.313186813186813,0.551724137931034,0.505494505494506,0.417582417582418,0.517241379310345,0.527472527472527,0.285714285714286,0.103448275862069,0.104395604395604,0.225274725274725,0.172413793103448,0.137362637362637,0.241758241758242,0.137931034482759,0.252747252747253,0.208791208791209
2443,3406,0.620689655172414,0.791208791208791,0.478021978021978,0.689655172413793,0.747252747252747,0.521978021978022,0.551724137931034,0.681318681318681,0.395604395604396,0.655172413793104,0.648351648351648,0.335164835164835,0.620689655172414,0.697802197802198,0.0384615384615385,0.689655172413793,0.708791208791209,0.39010989010989
3292,418,0.551724137931034,0.725274725274725,0.428571428571429,0.551724137931034,0.604395604395604,0.379120879120879,0.551724137931034,0.686813186813187,0.478021978021978,0.206896551724138,0.126373626373626,0.186813186813187,0.137931034482759,0.137362637362637,0.373626373626374,0.172413793103448,0.120879120879121,0.153846153846154
2416,1973,0.586206896551724,0.587912087912088,0.434065934065934,0.655172413793104,0.642857142857143,0.516483516483517,0.551724137931034,0.664835164835165,0.467032967032967,0.482758620689655,0.494505494505495,0.357142857142857,0.482758620689655,0.543956043956044,0.351648351648352,0.586206896551724,0.598901098901099,0.467032967032967
3453,1046,0.379310344827586,0.527472527472527,0.285714285714286,0.413793103448276,0.494505494505495,0.318681318681319,0.344827586206897,0.56043956043956,0.373626373626374,0.103448275862069,0.0934065934065934,0.197802197802198,0.137931034482759,0.0934065934065934,0.214285714285714,0.275862068965517,0.0769230769230769,0.21978021978022
251,1162,0.379310344827586,0.681318681318681,0.417582417582418,0.551724137931034,0.571428571428572,0.510989010989011,0.448275862068966,0.472527472527473,0.406593406593407,0.137931034482759,0.0824175824175824,0.225274725274725,0.103448275862069,0.104395604395604,0.126373626373626,0.275862068965517,0.153846153846154,0.32967032967033
3428,2447,0.586206896551724,0.571428571428572,0.192307692307692,0.448275862068966,0.598901098901099,0.412087912087912,0.517241379310345,0.620879120879121,0.307692307692308,0.413793103448276,0.505494505494506,0.142857142857143,0.379310344827586,0.318681318681319,0.164835164835165,0.379310344827586,0.379120879120879,0.131868131868132
3522,4068,0.551724137931034,0.571428571428572,0.483516483516484,0.517241379310345,0.67032967032967,0.406593406593407,0.586206896551724,0.615384615384615,0.346153846153846,0.413793103448276,0.456043956043956,0.0659340659340659,0.379310344827586,0.263736263736264,0.335164835164835,0.482758620689655,0.445054945054945,0.120879120879121
688,3039,0.482758620689655,0.653846153846154,0.456043956043956,0.551724137931034,0.681318681318681,0.571428571428572,0.517241379310345,0.565934065934066,0.489010989010989,0.103448275862069,0.164835164835165,0.10989010989011,NA,0.142857142857143,0.0604395604395604,0.206896551724138,0.230769230769231,0.175824175824176
3003,3376,0.517241379310345,0.5,0.478021978021978,0.517241379310345,0.417582417582418,0.340659340659341,0.551724137931034,0.593406593406594,0.445054945054945,0.413793103448276,0.483516483516484,0.197802197802198,0.310344827586207,0.313186813186813,0.28021978021978,0.379310344827586,0.346153846153846,0.0989010989010989
2331,2397,0.586206896551724,0.648351648351648,0.379120879120879,0.758620689655172,0.791208791208791,0.510989010989011,0.689655172413793,0.758241758241758,0.472527472527473,0.862068965517241,0.901098901098901,0.802197802197802,0.827586206896552,0.884615384615385,0.697802197802198,0.896551724137931,0.862637362637363,0.730769230769231
4025,1494,0.310344827586207,0.241758241758242,0.258241758241758,0.275862068965517,0.340659340659341,0.203296703296703,0.586206896551724,0.516483516483517,0.78021978021978,0.275862068965517,0.28021978021978,0.197802197802198,0.172413793103448,0.21978021978022,0.153846153846154,0.241379310344828,0.142857142857143,0.252747252747253
2174,3695,0.586206896551724,0.659340659340659,0.450549450549451,0.517241379310345,0.538461538461539,0.401098901098901,0.482758620689655,0.571428571428572,0.351648351648352,0.275862068965517,0.285714285714286,0.324175824175824,0.172413793103448,0.351648351648352,0.241758241758242,0.310344827586207,0.258241758241758,0.164835164835165
1729,3979,0.379310344827586,0.456043956043956,0.467032967032967,0.448275862068966,0.593406593406594,0.379120879120879,0.448275862068966,0.412087912087912,0.582417582417582,0.413793103448276,0.384615384615385,0.269230769230769,0.206896551724138,0.186813186813187,0.0769230769230769,0.310344827586207,0.351648351648352,0.357142857142857
1118,1462,0.413793103448276,0.472527472527473,0.39010989010989,0.689655172413793,0.631868131868132,0.582417582417582,0.448275862068966,0.631868131868132,0.461538461538462,0.137931034482759,0.153846153846154,0.252747252747253,NA,0.142857142857143,0.0494505494505495,0.172413793103448,0.208791208791209,0.126373626373626
3916,3242,0.448275862068966,0.379120879120879,0.368131868131868,0.517241379310345,0.648351648351648,0.164835164835165,0.413793103448276,0.510989010989011,0.417582417582418,0.172413793103448,0.203296703296703,0.351648351648352,0.206896551724138,0.192307692307692,0.115384615384615,0.379310344827586,0.28021978021978,0.269230769230769
2084,1291,0.620689655172414,0.571428571428572,0.423076923076923,0.689655172413793,0.675824175824176,0.582417582417582,0.517241379310345,0.653846153846154,0.351648351648352,0.137931034482759,0.10989010989011,0.115384615384615,NA,0.0604395604395604,0.10989010989011,NA,0.0659340659340659,0.153846153846154
2907,3738,0.551724137931034,0.659340659340659,0.346153846153846,0.655172413793104,0.725274725274725,0.428571428571429,0.551724137931034,0.725274725274725,0.461538461538462,0.517241379310345,0.571428571428572,0.302197802197802,0.517241379310345,0.565934065934066,0.263736263736264,0.551724137931034,0.653846153846154,0.395604395604396
2768,3396,0.551724137931034,0.802197802197802,0.521978021978022,0.620689655172414,0.78021978021978,0.576923076923077,0.586206896551724,0.697802197802198,0.417582417582418,0.551724137931034,0.582417582417582,0.456043956043956,0.586206896551724,0.774725274725275,0.318681318681319,0.689655172413793,0.82967032967033,0.543956043956044
1099,2316,0.551724137931034,0.703296703296703,0.489010989010989,0.793103448275862,0.774725274725275,0.489010989010989,0.586206896551724,0.708791208791209,0.428571428571429,0.310344827586207,0.252747252747253,0.269230769230769,0.344827586206897,0.269230769230769,0.0989010989010989,0.206896551724138,0.186813186813187,0.142857142857143
3123,3981,0.551724137931034,0.593406593406594,0.43956043956044,0.517241379310345,0.648351648351648,0.423076923076923,0.482758620689655,0.659340659340659,0.494505494505495,0.172413793103448,0.120879120879121,0.203296703296703,0.206896551724138,0.0879120879120879,0.175824175824176,0.413793103448276,0.252747252747253,0.236263736263736
3319,3198,0.413793103448276,0.54945054945055,0.291208791208791,0.517241379310345,0.653846153846154,0.379120879120879,0.689655172413793,0.714285714285714,0.587912087912088,0.689655172413793,0.648351648351648,0.285714285714286,0.551724137931034,0.576923076923077,0.351648351648352,0.655172413793104,0.56043956043956,0.357142857142857
2911,3136,0.655172413793104,0.620879120879121,0.362637362637363,0.620689655172414,0.736263736263736,0.428571428571429,0.586206896551724,0.686813186813187,0.472527472527473,0.137931034482759,0.153846153846154,0.153846153846154,0.172413793103448,0.247252747252747,0.137362637362637,0.275862068965517,0.28021978021978,0.131868131868132
2183,3194,0.689655172413793,0.631868131868132,0.494505494505495,0.620689655172414,0.692307692307692,0.434065934065934,0.517241379310345,0.565934065934066,0.247252747252747,0.137931034482759,0.0769230769230769,0.0384615384615385,0.172413793103448,0.0769230769230769,0.225274725274725,0.275862068965517,0.225274725274725,0.214285714285714
3962,3493,0.379310344827586,0.241758241758242,0.346153846153846,0.379310344827586,0.307692307692308,0.324175824175824,0.620689655172414,0.648351648351648,0.631868131868132,0.275862068965517,0.357142857142857,0.0934065934065934,0.344827586206897,0.313186813186813,0.153846153846154,0.482758620689655,0.521978021978022,0.362637362637363
1319,3714,0.344827586206897,0.565934065934066,0.302197802197802,0.620689655172414,0.752747252747253,0.56043956043956,0.344827586206897,0.637362637362637,0.401098901098901,0.241379310344828,0.181318681318681,0.142857142857143,0.137931034482759,0.126373626373626,0.175824175824176,0.344827586206897,0.197802197802198,0.17032967032967
3887,1777,0.551724137931034,0.648351648351648,0.230769230769231,0.655172413793104,0.604395604395604,0.445054945054945,0.551724137931034,0.697802197802198,0.340659340659341,0.275862068965517,0.181318681318681,0.302197802197802,0.103448275862069,0.0934065934065934,0.197802197802198,0.379310344827586,0.291208791208791,0.236263736263736
1091,2671,0.620689655172414,0.692307692307692,0.543956043956044,0.758620689655172,0.736263736263736,0.576923076923077,0.689655172413793,0.686813186813187,0.54945054945055,NA,NA,0.0714285714285714,NA,0.0384615384615385,0.0824175824175824,NA,0.032967032967033,0.0879120879120879
3044,2613,0.551724137931034,0.521978021978022,0.32967032967033,0.482758620689655,0.692307692307692,0.43956043956044,0.551724137931034,0.648351648351648,0.32967032967033,0.103448275862069,0.10989010989011,0.0824175824175824,0.172413793103448,0.269230769230769,0.148351648351648,0.241379310344828,0.21978021978022,0.10989010989011
1297,3555,0.482758620689655,0.554945054945055,0.417582417582418,0.620689655172414,0.692307692307692,0.489010989010989,0.448275862068966,0.565934065934066,0.445054945054945,0.310344827586207,0.313186813186813,0.175824175824176,0.310344827586207,0.302197802197802,0.236263736263736,0.206896551724138,0.192307692307692,0.10989010989011
2762,7,0.724137931034483,0.752747252747253,0.428571428571429,0.689655172413793,0.714285714285714,0.489010989010989,0.655172413793104,0.703296703296703,0.401098901098901,0.172413793103448,0.043956043956044,0.032967032967033,0.103448275862069,0.0659340659340659,0.043956043956044,NA,0.0384615384615385,0.186813186813187
3871,3968,0.344827586206897,0.384615384615385,0.483516483516484,0.448275862068966,0.472527472527473,0.461538461538462,0.517241379310345,0.510989010989011,0.373626373626374,0.344827586206897,0.291208791208791,0.17032967032967,0.137931034482759,0.153846153846154,0.32967032967033,0.586206896551724,0.56043956043956,0.181318681318681
489,3061,0.5,0.598901098901099,0.472527472527473,0.566666666666667,0.725274725274725,0.60989010989011,0.413793103448276,0.532967032967033,0.472527472527473,0.3,0.340659340659341,0.252747252747253,0.172413793103448,0.186813186813187,0.241758241758242,0.344827586206897,0.269230769230769,0.21978021978022
